"OBJECTID","POINT_X","POINT_Y","No_cells","Area_km2","HAiFLS_for"
1628,607406.29259,4784043.43631,12969,1.0328,0
1629,605824.820762,4783888.94955,35928,2.86117,0.3413877
1630,605965.20378,4783638.23415,25724,2.04856,0
1631,606450.223171,4783523.7887,10226,0.814361,0
1632,606387.351088,4783387.85758,13414,1.06824,0
1633,608322.138939,4795359.67405,17328,1.37994,99.6259232
1634,607464.790733,4795289.14226,12789,1.01847,0.2571546
1635,607708.442865,4795270.43489,24340,1.93835,100
1636,610080.893094,4794900.36205,9157,0.729229,4.0102911
1637,607702.294592,4794903.04156,54837,4.36701,46.8068123
1638,609574.804148,4794698.42714,16289,1.2972,35.47752
1639,609121.516517,4794671.61648,40806,3.24964,44.1253166
1640,609724.733918,4794633.62265,19637,1.56382,39.0488052
1641,607425.032814,4794028.2258,667682,53.1717,0
1642,607415.805242,4793898.59966,663024,52.8008,22.7782173
1643,609733.606305,4793440.42269,11606,0.924259,100
1644,609371.377834,4793360.71689,89348,7.11534,12.7123613
1645,609615.70105,4793316.09731,77287,6.15485,10.2078695
1646,609843.791387,4793256.18128,23630,1.88181,0.2782674
1647,609170.209614,4793159.61385,94437,7.52061,17.1957111
1648,608300.62917,4793157.64061,110884,8.83039,22.0082054
1649,607862.069949,4793066.22767,115767,9.21925,24.8365574
1650,607844.65532,4793040.56867,540656,43.0558,21.360178
1651,607911.46647,4793015.01545,531010,42.2877,0
1652,609630.654082,4793221.7783,53611,4.26938,14.6137362
1653,610174.279905,4792741.29315,38357,3.05461,100
1654,610820.840583,4792775.05023,10104,0.804645,0
1655,610100.87012,4792735.67189,11861,0.944566,32.203495
1656,607968.49929,4792774.01352,526928,41.9626,19.8270588
1657,610700.496256,4792764.12028,24772,1.97275,0.0211857
1658,609176.920442,4793041.61013,10224,0.814201,31.3572445
1659,608354.420158,4792350.12191,514069,40.9385,19.9757309
1660,610917.904673,4792289.84698,16930,1.34824,0.0307198
1661,611323.891659,4792077.43845,10419,0.82973,0
1662,608197.833162,4792017.64961,13719,1.09253,32.8475113
1663,608301.65669,4791900.17358,499791,39.8015,100
1664,608420.049434,4791103.85857,192219,15.3076,18.0828228
1665,608580.97875,4791100.35495,129700,10.3288,20.848793
1666,608398.731138,4791047.78655,303330,24.1561,19.8567085
1667,609565.816869,4790987.01863,118754,9.45713,100
1668,610139.346921,4790818.08998,110322,8.78563,7.7519603
1669,611296.673053,4790745.56268,50522,4.02338,1.9194387
1670,608088.527279,4790745.71295,289224,23.0327,100
1671,608503.316233,4791055.76584,62461,4.97416,100
1672,607962.041884,4790733.09473,286551,22.8199,16.7663937
1673,610188.345195,4790723.42361,107268,8.54242,7.5557885
1674,610781.882594,4790549.20809,58380,4.64917,8.7239027
1675,611382.587265,4790659.96973,46645,3.71463,100
1676,612005.669567,4790246.25481,35802,2.85114,0.0848638
1677,607926.989259,4790540.75947,283435,22.5717,15.6855154
1678,613022.035811,4790123.93556,21267,1.69362,0
1679,610726.675218,4790462.15904,44841,3.57097,5.8873644
1680,608926.800489,4790576.45514,54726,4.35818,100
1681,610814.789975,4790076.71585,36392,2.89812,7.1243601
1682,607808.098483,4790103.25792,256359,20.4155,14.0808973
1683,609326.821374,4789947.25526,45592,3.63078,3.8786581
1684,611223.131838,4789872.33137,12010,0.956432,0
1685,607528.34818,4789689.92609,248730,19.8079,11.3466454
1686,607596.604513,4789355.12567,243295,19.3751,8.9755421
1687,609789.029942,4789434.50479,36514,2.90784,2.9957399
1688,613378.462178,4789833.70025,12558,1.00007,0
1689,607220.475352,4789307.92382,9215,0.733848,97.5262375
1690,610015.294886,4789127.56191,23620,1.88101,0
1691,607290.281684,4789132.56499,232509,18.5162,8.0042582
1692,608040.982275,4789923.91762,23676,1.88547,25.1716576
1693,611235.929942,4789718.49995,22155,1.76434,0
1694,609835.173114,4789043.64554,9891,0.787682,0
1695,610568.48857,4788527.54961,11261,0.896784,0
1696,607047.389672,4788352.37098,220278,17.5421,4.9050946
1697,607562.765228,4787993.13936,203119,16.1756,100
1698,608188.180731,4787806.62476,193751,15.4296,1.0080227
1699,608173.749355,4787695.11589,190607,15.1792,0.9332935
1700,607477.683917,4787953.85423,11636,0.926648,100
1701,608286.190695,4787191.61385,182077,14.4999,0
1702,608430.948637,4787088.79831,10854,0.864372,0
1703,611476.313537,4786962.26921,10302,0.820413,0
1704,608308.106671,4787055.67623,170916,13.6111,0.9967487
1705,611179.156775,4786829.94408,15060,1.19932,0
1706,608543.940305,4786781.78725,142997,11.3877,1.2246956
1707,608500.057272,4786746.74173,24172,1.92497,0
1708,610528.222629,4786534.40142,24866,1.98024,0
1709,608804.004013,4786582.26119,9981,0.79485,0
1710,610226.853857,4786417.91034,31192,2.48401,0
1711,608768.100703,4786495.19331,130921,10.4261,0
1712,609028.622944,4786219.82444,123848,9.86279,0
1713,609177.386103,4786185.88853,117886,9.388,1.645889
1714,609504.035614,4786141.89174,50203,3.99798,0
1715,609424.432924,4786042.10436,67079,5.34192,5.8035984
1716,609733.698491,4785743.16502,60792,4.84125,0
1717,609959.938502,4785556.36515,47386,3.77364,0
1718,610166.078,4785579.06225,39377,3.13584,0
1719,608236.216767,4785514.80031,8998,0.716567,0
1720,609922.541633,4785453.83219,12405,0.987888,75.7253189
1721,611154.421162,4785279.7512,11251,0.895988,0
1722,610827.632659,4785281.09273,25384,2.02149,0
1723,611082.773704,4785205.68025,12890,1.02651,0
1724,609901.752775,4799386.02664,638565,50.8529,100
1725,610395.804408,4798503.42645,13196,1.05088,83.8633347
1726,610255.347863,4798458.59896,616847,49.1234,35.5578308
1727,610437.994439,4798187.74942,611089,48.6649,34.9027672
1728,610584.001094,4798077.16966,607530,48.3814,34.5018272
1729,610795.719511,4797963.07191,600144,47.7932,33.6249084
1730,610830.671848,4797766.72689,595995,47.4628,33.1082802
1731,610759.120659,4797350.83603,589570,46.9512,100
1732,610898.421543,4797150.50329,584719,46.5648,31.9435501
1733,611175.93316,4796720.12495,10746,0.855771,97.7640381
1734,611100.475752,4796727.55566,565506,45.0348,96.4590073
1735,611341.558424,4796412.78665,560725,44.6541,29.4796829
1736,611905.730974,4796313.64065,544151,43.3342,75.1206055
1737,611940.088789,4796282.74067,535500,42.6452,0
1738,612025.023822,4796020.04382,9894,0.787921,94.855484
1739,611972.660343,4796033.42969,524636,41.7801,0
1740,611804.77332,4796269.91346,12852,1.02349,78.1488953
1741,611905.455517,4795926.0126,516207,41.1088,24.4510975
1742,614691.551274,4795600.42015,169682,13.5128,14.5587883
1743,614653.404671,4795533.6904,172566,13.7425,16.220253
1744,615011.972307,4795671.64788,161024,12.8234,14.0775766
1745,615302.359464,4795586.20788,9623,0.76634,31.1949825
1746,614575.163842,4795520.30453,175858,14.0047,18.0074806
1747,615262.467838,4795497.87876,150863,12.0142,100
1748,615607.794632,4795492.74177,12058,0.960254,22.3203888
1749,617404.288134,4795315.05447,8858,0.705418,6.3697777
1750,614164.767977,4795288.28272,185236,14.7515,20.5291672
1751,612430.622593,4795498.49042,505628,40.2663,23.4786339
1752,612716.788374,4795249.8677,498003,39.6591,0
1753,615595.347966,4795350.75013,136871,10.8999,10.5890169
1754,613611.276193,4795083.03265,193902,15.4416,20.8360462
1755,612762.498247,4795091.83765,375379,29.8938,20.7498226
1756,616123.135001,4795152.69712,127903,10.1857,5.8107643
1757,613153.089816,4795047.30289,367970,29.3038,21.1751862
1758,616721.395889,4794984.86958,116521,9.2793,2.7740946
1759,617033.647824,4795009.29344,15288,1.21748,5.6550694
1760,617090.387497,4794898.33987,100168,7.97701,2.0266986
1761,613622.785858,4795006.19351,171128,13.628,20.289093
1762,617869.496905,4794789.7242,87180,6.94269,0.4820748
1763,618088.784976,4794645.19569,82927,6.604,0.0521711
1764,612698.174703,4795117.24995,121865,9.70488,0
1765,614183.043832,4794743.92385,152937,12.1793,100
1766,618410.431175,4794627.12102,73298,5.83718,0
1767,614145.83916,4794582.32979,13568,1.08051,49.0376205
1768,612683.984535,4794506.63578,111776,8.90142,0
1769,618630.0464,4794172.79323,64948,5.17222,0
1770,618795.052222,4794225.25761,11298,0.899731,0
1771,615295.926614,4794002.34644,132898,10.5835,100
1772,614865.696983,4794398.87938,141114,11.2378,9.8223152
1773,615329.96006,4793963.11261,127157,10.1263,3.2584901
1774,618709.576939,4794095.79505,53528,4.26277,0
1775,612771.762247,4794291.41751,105811,8.42639,0
1776,616086.853781,4793590.32975,100587,8.01037,1.5762235
1777,616236.507347,4793607.01697,96020,7.64668,1.5453466
1778,616277.55736,4793573.99848,87631,6.97861,0
1779,615581.310717,4793648.13411,111506,8.87992,1.7887908
1780,619059.233063,4793590.18533,43578,3.47039,0
1781,616381.722897,4793559.63945,29622,2.35899,0.4248364
1782,612848.833416,4793533.41486,29407,2.34186,100
1783,612960.289103,4793602.42336,71191,5.66939,19.9554653
1784,616370.556504,4793480.99934,57771,4.60067,100
1785,615512.523401,4793521.34738,13935,1.10973,4.8909369
1786,619553.526878,4793396.41255,26489,2.10949,0
1787,619744.264723,4793399.55787,17211,1.37062,0
1788,619739.635798,4793378.56472,8843,0.704224,0
1789,619569.589926,4793339.37943,10113,0.805362,0
1790,613697.653281,4792997.11071,30976,2.46681,7.0604658
1791,617281.204058,4793141.4824,19971,1.59042,0
1792,613598.243841,4792946.95486,31405,2.50098,0.1323299
1793,614135.647351,4792551.69683,22396,1.78353,0
1794,616606.849856,4792405.09569,14568,1.16014,0.0004989
1795,616508.319862,4792405.49097,13840,1.10217,0
1796,612833.71598,4792965.70904,24042,1.91462,11.3596621
1797,617727.33145,4792090.30691,10247,0.816033,0
1798,613420.025093,4792261.10165,24261,1.93206,0
1799,614546.03314,4792075.36908,12130,0.965988,0
1800,613608.414122,4791430.49423,11351,0.903951,0
1801,612702.585211,4800709.61306,165404,13.1722,0
1802,612974.816095,4800549.97037,149466,11.9029,78.7058334
1803,613083.374841,4800553.39308,14996,1.19423,16.4135303
1804,609645.303083,4800061.68532,22999,1.83155,33.3749619
1805,609239.712698,4800006.60475,15403,1.22664,0
1806,609657.196368,4799946.5668,26667,2.12366,0
1807,601186.323226,4800003.54653,9694,0.771994,100
1808,609589.81427,4800053.65379,20326,1.61869,37.5200005
1809,601633.773345,4799811.82397,21849,1.73997,26.7933731
1810,612893.772485,4800005.77247,143571,11.4335,81.6582031
1811,608874.950703,4799361.13365,9912,0.789355,0
1812,602778.087724,4799283.75075,11724,0.933656,39.6433411
1813,610852.209386,4799996.18153,13198,1.05104,97.2161102
1814,612849.53492,4799385.63007,129590,10.3201,83.8888092
1815,612784.538966,4799405.38206,9201,0.732733,5.868566
1816,602905.360869,4799110.99683,16089,1.28127,1.7605693
1817,609254.844172,4799129.60309,14511,1.1556,28.469883
1818,607414.423286,4798816.73294,15854,1.26255,97.0025024
1819,613591.166742,4798830.47687,11585,0.922586,96.6205368
1820,609135.58573,4798988.36579,13571,1.08074,96.9515457
1821,601969.045604,4798716.35752,9269,0.738149,0
1822,602010.457421,4798819.01947,40284,3.20807,37.0739365
1823,600147.396341,4798688.44723,15679,1.24862,0
1824,613465.631469,4798808.44169,110022,8.76174,85.2452774
1825,602029.35064,4798607.41415,49867,3.97122,38.7031288
1826,613496.306685,4798599.42783,94790,7.54872,100
1827,607848.745137,4798567.10309,25522,2.03248,0
1828,603399.31392,4798557.22331,28432,2.26422,100
1829,603433.790009,4798483.0446,13454,1.07143,90.3540955
1830,613665.420742,4798595.41498,75015,5.97392,100
1831,603426.226111,4798291.49828,42961,3.42125,58.4399223
1832,606300.577166,4798330.48789,9178,0.730902,95.2903442
1833,613618.411535,4798534.4411,19584,1.5596,65.8222351
1834,600410.6403,4798075.9598,29259,2.33008,40.4539375
1835,604249.073802,4798096.85298,10937,0.870982,65.3021011
1836,600367.280467,4798026.75039,11618,0.925214,100
1837,606096.947971,4798058.30081,16974,1.35175,89.2032242
1838,614095.280606,4798340.26195,64795,5.16003,86.9139633
1839,613364.086557,4798588.54814,14431,1.14923,98.50914
1840,613683.984737,4798142.58322,11158,0.888582,42.7501564
1841,607897.107963,4798269.75536,18663,1.48625,63.6842537
1842,604401.02981,4798001.15314,70574,5.62025,53.0508347
1843,602540.953363,4797993.8538,63532,5.05945,47.2490349
1844,602627.678609,4797769.70321,69430,5.52915,80.0714722
1845,614736.932967,4797845.34113,45835,3.65013,100
1846,604321.118817,4797856.94993,59615,4.74752,50.8107872
1847,615309.585903,4797626.34868,35370,2.81674,83.2095413
1848,615507.401126,4797589.59106,30648,2.44069,75.285202
1849,615935.589282,4797521.22857,24389,1.94225,53.2059174
1850,616410.030632,4797421.22188,13820,1.10057,100
1851,603162.470632,4797242.62029,79158,6.30385,45.9367332
1852,614659.116256,4797830.43877,9305,0.741016,100
1853,604285.319258,4796974.90282,21422,1.70597,71.5050201
1854,607995.271038,4797540.00449,23189,1.84669,64.6583099
1855,605285.209637,4797475.92241,21830,1.73846,95.0777664
1856,603993.657946,4796912.43541,11848,0.943531,66.8740692
1857,601777.124186,4796561.97267,62106,4.94589,74.8054428
1858,603062.209977,4796425.14978,9371,0.746272,0.7259408
1859,601031.793823,4796326.27979,17842,1.42087,0
1860,608926.330974,4796571.84026,10011,0.797239,26.5138206
1861,606879.781554,4796832.85042,9026,0.718797,97.1881561
1862,601202.751172,4796085.99988,22608,1.80042,0
1863,601980.80524,4796064.28315,34517,2.74881,17.3350468
1864,604155.246656,4796770.00388,18291,1.45663,83.5442581
1865,601932.092737,4795459.73078,75231,5.99112,0
1866,601055.204583,4795057.63095,19136,1.52392,49.1579819
1867,601667.518734,4795162.96829,15293,1.21788,0
1868,601809.64716,4795093.30675,56199,4.47548,0
1869,600883.606265,4794776.87693,14742,1.174,28.5015011
1870,602628.187094,4794511.64146,44314,3.529,77.0643845
1871,603376.423389,4794217.41281,13548,1.07891,67.0649567
1872,603199.977713,4794190.64107,22367,1.78122,71.4501038
1873,602851.807577,4794381.33122,41013,3.26612,100
1874,603195.511678,4794175.29412,17534,1.39634,94.0793076
1875,603231.585208,4793977.07503,13012,1.03623,94.1821213
1876,601494.213686,4793290.0882,20373,1.62243,97.9579544
1877,601851.79099,4792953.61542,14116,1.12415,100
1878,608899.804848,4817230.76545,212554,16.927,98.5684509
1879,604093.300122,4817198.46101,43959,3.50073,0
1880,603872.533107,4817116.18095,22553,1.79604,0
1881,603489.016332,4817116.18095,17288,1.37675,0
1882,603079.209485,4817186.55618,10997,0.87576,0
1883,610217.062189,4817035.6018,26697,2.12605,0.746112
1884,610158.030955,4817031.02723,329810,26.2648,38.6661377
1885,608859.799006,4816824.7416,20374,1.62251,99.9437714
1886,608893.424472,4816845.75123,217338,17.308,9.4917002
1887,608398.8456,4816919.8548,13522,1.07684,41.8290215
1888,610147.668771,4816814.24793,357760,28.4907,16.9414711
1889,609035.433705,4816786.98524,238088,18.9604,51.787468
1890,609560.469097,4816702.16803,366707,29.2032,0
1891,609460.145529,4816674.04202,242614,19.3209,57.9143753
1892,609687.083674,4816510.81582,612333,48.7639,100
1893,603872.410361,4816964.4359,18794,1.49668,0.4982876
1894,609548.974461,4816451.21047,11493,0.91526,31.7249832
1895,610083.467352,4815804.80527,627975,50.0096,46.7728233
1896,605850.755464,4815743.61006,15229,1.21278,0.2337429
1897,606131.878612,4815669.60433,41739,3.32394,1.4818219
1898,606192.64224,4815732.97619,14190,1.13004,3.1410325
1899,610147.830556,4815601.90487,632513,50.371,2.313024
1900,610177.060204,4815541.21806,636322,50.6743,50.1348228
1901,605309.525081,4815536.64784,18585,1.48004,0.0826347
1902,605854.177158,4815683.38761,24617,1.96041,0.0759446
1903,611204.565065,4815623.22632,14553,1.15895,0
1904,611192.096194,4815507.266,11775,0.937717,100
1905,610793.693584,4815525.78251,9254,0.736954,8.6192179
1906,610802.759372,4815442.64112,29505,2.34967,50.7427254
1907,606713.501312,4815363.5731,59932,4.77276,100
1908,606951.890794,4815345.86051,11991,0.954919,4.0060844
1909,606924.682907,4815277.99516,71877,5.72402,4.5007024
1910,607080.682207,4815183.59043,84373,6.71915,4.4088292
1911,606687.857681,4815277.85428,11134,0.88667,9.3503866
1912,607194.524206,4815078.21957,89071,7.09328,4.4791565
1913,607370.295365,4815039.32847,97027,7.72687,5.7273808
1914,610457.08454,4815061.9187,41429,3.29925,0
1915,610396.449849,4814938.74547,645889,51.4362,44.1345634
1916,610435.759904,4814927.28739,687612,54.7589,41.4757538
1917,607767.31417,4814911.97372,102290,8.14599,6.002502
1918,607848.918818,4814911.08133,114944,9.15371,7.19767
1919,608095.363833,4814858.67124,116224,9.25565,7.4095016
1920,608266.836192,4814735.95253,119468,9.51399,7.8471918
1921,610353.390014,4814691.08101,695551,55.3911,40.4667015
1922,609463.072271,4814778.11499,141740,11.2876,16.3183956
1923,609618.932214,4814542.86,150658,11.9978,100
1924,609693.836873,4814560.2345,705098,56.1514,40.8006477
1925,608398.423746,4814525.6274,125341,9.98169,11.3743153
1926,608651.614633,4814723.69993,130468,10.39,14.0155096
1927,607270.95067,4813342.84771,24330,1.93755,0
1928,606726.188412,4813332.38407,12344,0.98303,0.022287
1929,607741.109434,4813243.20146,31955,2.54478,4.8866849
1930,608376.333512,4813271.24983,48986,3.90106,99.8011169
1931,608868.304906,4813133.64312,63144,5.02855,34.1547356
1932,609946.69139,4813120.83937,79887,6.3619,98.2606964
1933,610171.190419,4813153.9623,10408,0.828854,89.0799332
1934,607696.274256,4813153.6887,11163,0.88898,3.0020316
1935,610377.13599,4812009.85474,17119,1.36329,64.6058273
1936,609708.382811,4811952.02158,10469,0.833712,42.9045982
1937,611438.362337,4811404.87479,9819,0.781949,97.3310318
1938,613902.522079,4817286.11661,25402,2.02292,0
1939,622650.947812,4817274.20452,29415,2.3425,98.972702
1940,622702.853231,4817277.78026,18525,1.47526,100
1941,619677.914314,4817239.3541,20763,1.65349,64.9913254
1942,619714.486175,4817229.37382,159574,12.7079,12.6443815
1943,614192.324545,4817183.71638,40083,3.19206,99.1342621
1944,620810.014233,4817203.19027,9228,0.734884,99.4769669
1945,613860.487514,4817258.9636,13001,1.03535,0
1946,615522.651411,4817014.18658,603122,48.0304,0
1947,614549.961205,4816931.19458,47578,3.78893,100
1948,614810.564081,4816803.84389,69057,5.49944,60.7472458
1949,622842.914487,4816814.35928,50719,4.03907,3.7823353
1950,622925.663137,4816799.7183,15009,1.19526,0
1951,615672.875023,4816781.44156,608589,48.4658,35.0112495
1952,615571.476387,4816745.43121,90118,7.17666,56.6676483
1953,619895.949762,4816680.82159,186413,14.8452,100
1954,619989.013972,4816769.7306,18619,1.48275,96.8268433
1955,614489.942296,4816866.3113,19562,1.55784,47.12603
1956,622835.676375,4816464.7184,67587,5.38238,79.8036957
1957,613838.742528,4816589.66991,9600,0.764508,98.2466354
1958,622452.014753,4816418.81723,15454,1.2307,46.6100273
1959,622824.3046,4816423.46833,10686,0.850993,48.0102577
1960,622647.871299,4816295.18068,19891,1.58405,42.0530739
